recv_time sog lng lat
2017-02-13 09:42:39 0 121.063641 31.796241
2017-02-13 09:43:00 0 121.06367 31.796255
2017-02-13 09:43:10 0 121.06368 31.796263
2017-02-13 09:43:20 0 121.063685 31.796266
2017-02-13 09:43:29 0 121.063686 31.796266
2017-02-13 09:43:40 0 121.06368 31.796261
2017-02-13 09:44:10 0 121.063623 31.796238
2017-02-13 09:44:28 0 121.063613 31.796248
2017-02-13 09:44:50 0 121.063631 31.796243
2017-02-13 09:45:50 0 121.063603 31.796236
2017-02-13 09:46:00 0 121.06362 31.796241
2017-02-13 09:46:10 0 121.06364 31.796241
2017-02-13 09:46:39 0 121.06364 31.796223
2017-02-13 09:47:20 0 121.06362 31.796203
2017-02-13 09:47:39 0 121.06366 31.79621
2017-02-13 09:47:51 0 121.063671 31.796213
2017-02-13 09:48:01 0 121.063666 31.796216
2017-02-13 09:48:20 0 121.063655 31.796218
2017-02-13 09:48:30 0 121.063646 31.796218
2017-02-13 09:49:01 0 121.063645 31.796208
2017-02-13 09:49:09 0 121.063616 31.796211
2017-02-13 10:23:01 0 121.063638 31.796218
2017-02-13 10:23:12 0 121.063641 31.796225
2017-02-13 10:23:21 0 121.06365 31.79623
2017-02-13 10:23:31 0 121.06364 31.796243
2017-02-13 10:23:41 0 121.063633 31.796258
2017-02-13 10:24:01 0 121.063646 31.796281
2017-02-13 10:24:13 0 121.06365 31.796276
2017-02-13 10:24:21 0 121.063656 31.796276
2017-02-13 10:24:31 0 121.06366 31.79626
2017-02-13 10:24:41 0 121.063663 31.796256
2017-02-13 10:24:51 0 121.063663 31.796251
2017-02-13 10:25:00 0 121.063656 31.79624
2017-02-13 10:25:51 0 121.063646 31.796245
2017-02-13 10:26:32 0 121.063646 31.796255
2017-02-13 10:26:41 0 121.063658 31.796255
2017-02-13 10:26:50 0 121.063661 31.796251
2017-02-13 10:27:00 0 121.063666 31.796245
2017-02-13 10:27:13 0 121.063663 31.796246
2017-02-13 10:27:21 0 121.063665 31.796243
2017-02-13 10:27:40 0 121.063653 31.796228
2017-02-13 10:27:51 0 121.063648 31.796225
2017-02-13 10:28:01 0 121.06364 31.79623
2017-02-13 10:28:13 0 121.063648 31.79623
2017-02-13 10:28:30 0 121.063658 31.796235
2017-02-13 10:28:41 0 121.063655 31.796228
2017-02-13 10:28:50 0 121.063645 31.796238
2017-02-13 10:29:01 0 121.06364 31.796243
2017-02-13 10:29:11 0 121.063635 31.79624
2017-02-13 10:29:22 0 121.063635 31.796238
2017-02-13 10:29:40 0 121.063633 31.796241
2017-02-13 10:30:01 0 121.063613 31.79625
2017-02-13 10:30:31 0 121.063603 31.796256
2017-02-13 10:31:13 0 121.063643 31.796241
2017-02-13 10:31:30 0 121.063656 31.79624
2017-02-13 10:32:11 0 121.063658 31.796251
2017-02-13 10:32:22 0 121.063658 31.796255
2017-02-13 10:32:31 0 121.06366 31.79626
2017-02-13 10:32:41 0 121.063655 31.796268
2017-02-13 10:32:52 0 121.063648 31.796271
2017-02-13 10:33:12 0 121.063616 31.796266
2017-02-13 10:33:22 0 121.06362 31.796273
2017-02-13 10:33:42 0 121.063625 31.79629
2017-02-13 10:33:51 0 121.063623 31.796291
2017-02-13 10:34:01 0 121.063616 31.796285
2017-02-13 10:34:22 0 121.063615 31.796243
2017-02-13 10:34:30 0 121.063621 31.796233
2017-02-13 10:34:41 0 121.063636 31.796228
2017-02-13 10:35:01 0 121.063626 31.796235
2017-02-13 10:35:12 0 121.063615 31.79625
2017-02-13 10:35:30 0 121.06362 31.796253
2017-02-13 10:35:41 0 121.063623 31.796261
2017-02-13 10:35:51 0 121.063626 31.796266
2017-02-13 10:36:00 0 121.06363 31.796266
2017-02-13 10:36:12 0 121.063643 31.796265
2017-02-13 10:36:21 0 121.063643 31.796268
2017-02-13 10:36:32 0 121.063636 31.796275
2017-02-13 10:36:41 0 121.06364 31.796273
2017-02-13 10:37:01 0 121.063645 31.796273
2017-02-13 10:37:12 0 121.063646 31.796261
2017-02-13 10:37:30 0 121.063636 31.796223
2017-02-13 10:37:52 0 121.06363 31.796211
2017-02-13 10:38:12 0 121.063616 31.796206
2017-02-13 10:38:31 0 121.06361 31.79622
2017-02-13 10:38:41 0 121.063625 31.796221
2017-02-13 10:38:51 0 121.063638 31.796218
2017-02-13 10:39:02 0 121.063645 31.796213
2017-02-13 10:39:12 0 121.063645 31.796213
2017-02-13 10:39:22 0 121.06365 31.796216
2017-02-13 10:39:30 0 121.063655 31.796218
2017-02-13 10:39:43 0 121.063646 31.796223
2017-02-13 10:40:11 0 121.06366 31.796228
2017-02-13 10:40:22 0 121.06366 31.796236
2017-02-13 10:40:42 0 121.063643 31.796246
2017-02-13 10:41:02 0 121.063626 31.79627
2017-02-13 10:41:21 1 121.063643 31.796258
2017-02-13 10:41:32 0 121.063641 31.79625
2017-02-13 10:41:42 0 121.063641 31.796235
2017-02-13 10:42:12 4 121.063646 31.796193
2017-02-13 10:42:32 0 121.063645 31.796163
2017-02-13 10:42:42 2 121.063653 31.796168
2017-02-13 10:42:51 2 121.06365 31.796178
2017-02-13 10:43:12 2 121.063645 31.796208
2017-02-13 10:43:32 1 121.063646 31.796225
2017-02-13 10:43:52 0 121.063645 31.796238
2017-02-13 10:44:01 0 121.063638 31.796245
2017-02-13 10:44:21 0 121.063628 31.79626
2017-02-13 10:44:31 3 121.063625 31.796251
2017-02-13 10:44:42 6 121.063618 31.796223
2017-02-13 10:44:52 7 121.063603 31.796178
2017-02-13 10:45:01 7 121.063596 31.796141
2017-02-13 10:45:12 6 121.063578 31.796106
2017-02-13 10:45:20 4 121.063563 31.79609
2017-02-13 10:45:32 5 121.063553 31.796071
2017-02-13 10:45:43 5 121.063536 31.796043
2017-02-13 10:46:00 5 121.063505 31.796001
2017-02-13 10:46:32 5 121.063468 31.795946
2017-02-13 10:46:42 4 121.063453 31.795925
2017-02-13 10:46:51 5 121.063431 31.795905
2017-02-13 10:47:21 4 121.063366 31.79583
2017-02-13 10:47:32 3 121.063346 31.795811
2017-02-13 10:47:41 1 121.063336 31.79581
2017-02-13 10:48:10 7 121.063363 31.795901
2017-02-13 10:48:20 7 121.063368 31.79594
2017-02-13 10:48:33 8 121.063363 31.795978
2017-02-13 10:48:52 7 121.063363 31.79604
2017-02-13 10:49:10 3 121.063361 31.796095
2017-02-13 10:49:21 1 121.063363 31.796103
2017-02-13 10:49:52 6 121.063411 31.79607
2017-02-13 10:50:11 11 121.063416 31.79597
2017-02-13 10:50:42 17 121.063415 31.795761
2017-02-13 10:51:12 22 121.063358 31.795521
2017-02-13 10:51:21 24 121.063311 31.795401
2017-02-13 10:51:51 25 121.063166 31.795033
2017-02-13 10:52:11 24 121.063086 31.794835
2017-02-13 10:52:33 23 121.062996 31.794616
2017-02-13 10:53:00 21 121.062866 31.79433
2017-02-13 10:53:23 20 121.062773 31.794116
2017-02-13 10:53:33 21 121.062733 31.794031
2017-02-13 10:53:51 25 121.062663 31.793841
2017-02-13 10:54:01 26 121.062626 31.793736
2017-02-13 10:54:11 29 121.062573 31.79361
2017-02-13 10:54:32 34 121.062435 31.793318
2017-02-13 10:54:41 36 121.06238 31.793178
2017-02-13 10:54:52 39 121.06232 31.79299
2017-02-13 10:55:01 40 121.06227 31.792828
2017-02-13 10:55:11 43 121.062198 31.792643
2017-02-13 10:55:22 45 121.062111 31.792456
2017-02-13 10:56:01 51 121.061806 31.791606
2017-02-13 10:56:11 54 121.061728 31.791381
2017-02-13 10:56:22 56 121.06161 31.791093
2017-02-13 10:56:40 58 121.061388 31.79066
2017-02-13 10:56:51 60 121.061213 31.790403
2017-02-13 10:57:01 63 121.061065 31.790173
2017-02-13 10:57:11 65 121.060906 31.789901
2017-02-13 10:57:22 67 121.06074 31.789555
2017-02-13 10:57:52 66 121.060251 31.788736
2017-02-13 10:58:01 68 121.060098 31.788493
2017-02-13 10:58:23 74 121.059693 31.787841
2017-02-13 10:58:41 77 121.059338 31.787291
2017-02-13 10:59:01 81 121.058941 31.786641
2017-02-13 10:59:10 83 121.058738 31.7863
2017-02-13 10:59:40 86 121.058071 31.785258
2017-02-13 10:59:51 84 121.057791 31.784888
2017-02-13 11:00:02 85 121.057601 31.784666
2017-02-13 11:00:12 84 121.057245 31.784258
2017-02-13 11:00:22 82 121.05695 31.783963
2017-02-13 11:00:31 79 121.056633 31.783703
2017-02-13 11:00:42 78 121.056295 31.783491
2017-02-13 11:00:51 78 121.055946 31.783283
2017-02-13 11:01:12 78 121.05524 31.782873
2017-02-13 11:01:31 78 121.054523 31.782476
2017-02-13 11:01:51 78 121.053803 31.782076
2017-02-13 11:02:01 78 121.05344 31.78188
2017-02-13 11:02:12 78 121.053081 31.781683
2017-02-13 11:02:22 77 121.052723 31.781495
2017-02-13 11:02:31 77 121.052365 31.781306
2017-02-13 11:02:42 78 121.051998 31.78106
2017-02-13 11:02:52 78 121.051715 31.78083
2017-02-13 11:03:01 78 121.051408 31.780573
2017-02-13 11:03:13 78 121.051101 31.780313
2017-02-13 11:03:21 79 121.050795 31.780056
2017-02-13 11:03:31 79 121.050493 31.779798
2017-02-13 11:03:42 78 121.050163 31.779508
2017-02-13 11:04:12 81 121.049276 31.778753
2017-02-13 11:04:22 81 121.048981 31.778475
2017-02-13 11:04:32 80 121.048675 31.778208
2017-02-13 11:04:42 79 121.048313 31.777943
2017-02-13 11:05:13 74 121.047275 31.777438
2017-02-13 11:05:53 73 121.045751 31.7771
2017-02-13 11:06:02 73 121.045356 31.777038
2017-02-13 11:06:11 73 121.044963 31.77698
2017-02-13 11:06:22 74 121.044561 31.776923
2017-02-13 11:06:32 74 121.044168 31.77687
2017-02-13 11:06:52 74 121.043386 31.776791
2017-02-13 11:07:11 73 121.04262 31.776725
2017-02-13 11:07:31 73 121.041778 31.77666
2017-02-13 11:07:41 73 121.041378 31.77663
2017-02-13 11:07:52 73 121.040978 31.776601
2017-02-13 11:08:03 73 121.04058 31.776575
2017-02-13 11:08:31 75 121.03937 31.776503
2017-02-13 11:09:21 78 121.037315 31.776416
2017-02-13 11:09:31 79 121.03684 31.77642
2017-02-13 11:09:51 79 121.03598 31.776413
2017-02-13 11:10:02 80 121.035545 31.776408
2017-02-13 11:10:20 80 121.034715 31.7764
2017-02-13 11:10:42 80 121.033795 31.776395
2017-02-13 11:10:51 81 121.033355 31.776393
2017-02-13 11:11:11 81 121.032518 31.776396
2017-02-13 11:11:21 81 121.032078 31.776396
2017-02-13 11:11:32 81 121.031591 31.776403
2017-02-13 11:11:41 82 121.031143 31.776401
2017-02-13 11:12:00 82 121.030296 31.776398
2017-02-13 11:13:01 83 121.027588 31.776361
2017-02-13 11:13:11 83 121.027131 31.77636
2017-02-13 11:13:21 83 121.02663 31.776356
2017-02-13 11:14:02 83 121.024858 31.776336
2017-02-13 11:14:11 83 121.0245 31.776338
2017-02-13 11:14:21 83 121.02391 31.776345
2017-02-13 11:14:43 84 121.023003 31.776328
2017-02-13 11:14:52 83 121.022543 31.776335
2017-02-13 11:15:00 83 121.022135 31.77635
2017-02-13 11:15:11 82 121.021686 31.77637
2017-02-13 11:15:32 77 121.020768 31.776431
2017-02-13 11:16:00 63 121.01966 31.776523
2017-02-13 11:16:10 60 121.019325 31.776556
2017-02-13 11:16:22 58 121.018975 31.776588
2017-02-13 11:16:52 59 121.018033 31.776676
2017-02-13 11:17:01 60 121.017738 31.776698
2017-02-13 11:17:11 62 121.01737 31.776725
2017-02-13 11:17:21 63 121.017028 31.776748
2017-02-13 11:17:34 65 121.016678 31.776776
2017-02-13 11:17:41 67 121.016321 31.776811
2017-02-13 11:17:51 70 121.015946 31.776845
2017-02-13 11:18:00 72 121.015601 31.776885
2017-02-13 11:18:21 76 121.014753 31.776971
2017-02-13 11:18:41 78 121.013958 31.777065
2017-02-13 11:19:01 79 121.013111 31.777175
2017-02-13 11:19:11 79 121.012641 31.777231
2017-02-13 11:19:32 80 121.011783 31.777336
2017-02-13 11:19:52 81 121.010956 31.777443
2017-02-13 11:20:01 80 121.01052 31.7775
2017-02-13 11:20:21 81 121.009605 31.777615
2017-02-13 11:20:31 82 121.009165 31.77767
2017-02-13 11:20:42 82 121.008765 31.777725
2017-02-13 11:20:51 83 121.008321 31.777791
2017-02-13 11:21:00 83 121.007875 31.777858
2017-02-13 11:21:31 84 121.006531 31.778055
2017-02-13 11:21:51 82 121.005628 31.778181
2017-02-13 11:22:11 81 121.004756 31.778295
2017-02-13 11:22:21 81 121.004318 31.778346
2017-02-13 11:22:31 80 121.003843 31.778408
2017-02-13 11:22:42 80 121.003413 31.778456
2017-02-13 11:22:50 80 121.003026 31.778506
2017-02-13 11:23:02 80 121.002595 31.778548
2017-02-13 11:23:10 80 121.002165 31.7786
2017-02-13 11:23:21 80 121.001686 31.778645
2017-02-13 11:23:32 81 121.001253 31.778676
2017-02-13 11:23:41 81 121.000818 31.778711
2017-02-13 11:23:52 81 121.000416 31.778741
2017-02-13 11:24:01 82 121.000141 31.778765
2017-02-13 11:24:42 81 120.998143 31.778885
2017-02-13 11:24:51 81 120.997755 31.778903
2017-02-13 11:25:11 81 120.99687 31.778955
2017-02-13 11:25:22 81 120.996381 31.77898
2017-02-13 11:25:32 81 120.995941 31.779013
2017-02-13 11:26:10 82 120.99421 31.779095
2017-02-13 11:26:21 83 120.993715 31.779118
2017-02-13 11:26:31 83 120.993265 31.77914
2017-02-13 11:26:50 84 120.992401 31.77918
2017-02-13 11:27:02 85 120.991938 31.779208
2017-02-13 11:27:11 85 120.991481 31.779238
2017-02-13 11:27:21 85 120.99098 31.779273
2017-02-13 11:27:31 86 120.990516 31.779291
2017-02-13 11:27:42 86 120.989993 31.779301
2017-02-13 11:27:50 87 120.989613 31.779305
2017-02-13 11:28:10 87 120.988675 31.779328
2017-02-13 11:28:31 87 120.987673 31.77937
2017-02-13 11:28:50 88 120.986763 31.779418
2017-02-13 11:29:01 88 120.986478 31.779428
2017-02-13 11:29:10 88 120.985801 31.779453
2017-02-13 11:29:42 87 120.984316 31.779535
2017-02-13 11:29:50 88 120.983891 31.779548
2017-02-13 11:30:10 87 120.98294 31.779591
2017-02-13 11:30:22 87 120.982466 31.779615
2017-02-13 11:30:32 87 120.981945 31.77965
2017-02-13 11:30:43 87 120.981426 31.779675
2017-02-13 11:31:01 87 120.980576 31.779718
2017-02-13 11:31:50 88 120.978181 31.77985
2017-02-13 11:32:10 88 120.977283 31.7799
2017-02-13 11:33:31 89 120.97337 31.780041
2017-02-13 11:34:12 90 120.971366 31.780145
2017-02-13 11:34:31 90 120.970631 31.780173
2017-02-13 11:34:51 91 120.969405 31.780223
2017-02-13 11:35:01 91 120.968906 31.780238
2017-02-13 11:35:21 91 120.967953 31.780258
2017-02-13 11:35:31 91 120.967458 31.780258
2017-02-13 11:35:52 90 120.966416 31.78027
2017-02-13 11:36:01 90 120.96592 31.780286
2017-02-13 11:36:12 91 120.965433 31.780281
2017-02-13 11:36:30 90 120.964543 31.780313
2017-02-13 11:37:01 90 120.962965 31.780423
2017-02-13 11:37:11 89 120.962525 31.780455
2017-02-13 11:37:21 89 120.962041 31.780491
2017-02-13 11:38:02 89 120.960156 31.780653
2017-02-13 11:38:20 90 120.959135 31.780708
2017-02-13 11:39:01 90 120.95713 31.780891
2017-02-13 11:39:11 89 120.956706 31.780978
2017-02-13 11:39:52 90 120.954805 31.781495
2017-02-13 11:40:02 89 120.954355 31.781656
2017-02-13 11:40:10 88 120.95397 31.781828
2017-02-13 11:40:32 88 120.953095 31.782255
2017-02-13 11:41:11 88 120.951485 31.783065
2017-02-13 11:41:22 88 120.95107 31.783273
2017-02-13 11:41:32 89 120.950606 31.7835
2017-02-13 11:41:43 88 120.950145 31.783723
2017-02-13 11:42:11 89 120.948968 31.784305
2017-02-13 11:42:21 89 120.948551 31.784506
2017-02-13 11:42:52 89 120.947238 31.785126
2017-02-13 11:43:22 89 120.945993 31.78571
2017-02-13 11:43:32 89 120.945511 31.785921
2017-02-13 11:43:42 90 120.94504 31.786138
2017-02-13 11:43:52 89 120.944651 31.78632
2017-02-13 11:44:00 89 120.944263 31.786493
2017-02-13 11:44:11 89 120.944006 31.786611
2017-02-13 11:44:21 90 120.943406 31.786885
2017-02-13 11:44:42 90 120.942476 31.787343
2017-02-13 11:44:51 91 120.94208 31.787523
2017-02-13 11:45:12 91 120.941261 31.787896
2017-02-13 11:45:20 91 120.940825 31.788101
2017-02-13 11:45:32 91 120.940335 31.788328
2017-02-13 11:45:52 91 120.939503 31.788791
2017-02-13 11:46:01 91 120.939235 31.788973
2017-02-13 11:46:12 90 120.938791 31.789308
2017-02-13 11:46:21 91 120.938431 31.789605
2017-02-13 11:46:52 90 120.937476 31.790631
2017-02-13 11:47:31 91 120.936331 31.792018
2017-02-13 11:47:42 92 120.93605 31.792365
2017-02-13 11:48:01 92 120.935481 31.793078
2017-02-13 11:48:10 91 120.935203 31.79344
2017-02-13 11:48:32 91 120.934646 31.794143
2017-02-13 11:48:42 91 120.934361 31.794493
2017-02-13 11:49:22 90 120.933213 31.795851
2017-02-13 11:49:52 89 120.932336 31.796855
2017-02-13 11:50:11 88 120.931745 31.797513
2017-02-13 11:50:32 88 120.931163 31.79811
2017-02-13 11:50:51 88 120.930543 31.798731
2017-02-13 11:51:02 87 120.930218 31.799083
2017-02-13 11:51:11 87 120.929951 31.799415
2017-02-13 11:51:51 87 120.92909 31.80066
2017-02-13 11:52:01 87 120.928813 31.801085
2017-02-13 11:52:20 87 120.928353 31.80184
2017-02-13 11:52:31 87 120.928135 31.802201
2017-02-13 11:52:41 87 120.927923 31.80256
2017-02-13 11:53:02 87 120.927468 31.803315
2017-02-13 11:53:11 87 120.927243 31.803673
2017-02-13 11:53:20 88 120.927038 31.804
2017-02-13 11:54:02 89 120.926163 31.805508
2017-02-13 11:54:20 89 120.92574 31.806211
2017-02-13 11:55:02 90 120.924791 31.807731
2017-02-13 11:56:02 91 120.92342 31.809983
2017-02-13 11:56:12 91 120.923183 31.81037
2017-02-13 11:56:20 92 120.922976 31.810705
2017-02-13 11:56:31 92 120.922743 31.811076
2017-02-13 11:56:42 92 120.922481 31.811493
2017-02-13 11:56:52 92 120.922228 31.811911
2017-02-13 11:57:02 92 120.92202 31.812256
2017-02-13 11:57:11 92 120.921778 31.812643
2017-02-13 11:57:31 93 120.921308 31.813411
2017-02-13 11:57:53 92 120.920833 31.814218
2017-02-13 11:58:03 92 120.920628 31.814566
2017-02-13 11:58:22 93 120.920161 31.815326
2017-02-13 11:58:31 93 120.91992 31.815713
2017-02-13 11:59:02 92 120.91922 31.816876
2017-02-13 11:59:11 92 120.918983 31.817248
2017-02-13 11:59:22 92 120.918705 31.817656
2017-02-13 11:59:53 92 120.917883 31.818725
2017-02-13 12:00:30 93 120.916803 31.820083
2017-02-13 12:00:41 93 120.916486 31.820475
2017-02-13 12:00:52 93 120.916165 31.820861
2017-02-13 12:01:03 93 120.915895 31.821171
2017-02-13 12:01:50 92 120.914438 31.822893
2017-02-13 12:02:20 93 120.91354 31.823941
2017-02-13 12:02:50 93 120.912621 31.824995
2017-02-13 12:03:02 94 120.912288 31.825378
2017-02-13 12:03:31 91 120.911375 31.826421
2017-02-13 12:04:12 91 120.910413 31.827903
2017-02-13 12:04:20 91 120.91021 31.828243
2017-02-13 12:05:31 90 120.90877 31.830986
2017-02-13 12:06:00 90 120.908328 31.832138
2017-02-13 12:06:21 89 120.908025 31.832966
2017-02-13 12:06:32 89 120.907876 31.83336
2017-02-13 12:06:41 89 120.907733 31.833756
2017-02-13 12:07:11 89 120.90729 31.834946
2017-02-13 12:07:22 89 120.907133 31.835338
2017-02-13 12:07:31 89 120.90699 31.835738
2017-02-13 12:07:51 88 120.906698 31.836481
2017-02-13 12:08:02 87 120.906485 31.83689
2017-02-13 12:08:12 88 120.906248 31.837246
2017-02-13 12:08:22 88 120.905988 31.837595
2017-02-13 12:08:31 88 120.905716 31.837931
2017-02-13 12:08:40 89 120.905465 31.838238
2017-02-13 12:08:51 89 120.905158 31.838615
2017-02-13 12:09:21 89 120.904365 31.83966
2017-02-13 12:09:31 89 120.904088 31.840003
2017-02-13 12:09:41 90 120.903848 31.84032
2017-02-13 12:09:51 90 120.90356 31.840708
2017-02-13 12:10:11 90 120.903045 31.841415
2017-02-13 12:11:11 90 120.90157 31.843513
2017-02-13 12:11:22 90 120.90131 31.84397
2017-02-13 12:12:01 90 120.900665 31.845548
2017-02-13 12:12:11 90 120.900511 31.84595
2017-02-13 12:12:30 90 120.900215 31.84671
2017-02-13 12:12:40 91 120.900056 31.847108
2017-02-13 12:12:51 91 120.899896 31.847511
2017-02-13 12:13:12 91 120.899571 31.848358
2017-02-13 12:13:21 91 120.899431 31.848721
2017-02-13 12:13:31 91 120.89927 31.849115
2017-02-13 12:13:50 92 120.898921 31.849918
2017-02-13 12:14:11 91 120.898655 31.850791
2017-02-13 12:14:20 91 120.898545 31.851165
2017-02-13 12:14:31 91 120.898416 31.851575
2017-02-13 12:15:00 91 120.898046 31.852808
2017-02-13 12:15:21 91 120.897816 31.853633
2017-02-13 12:15:41 92 120.89755 31.854506
2017-02-13 12:16:01 92 120.897321 31.855298
2017-02-13 12:16:12 91 120.897186 31.855755
2017-02-13 12:16:21 91 120.897061 31.856163
2017-02-13 12:16:31 91 120.896955 31.856535
2017-02-13 12:17:23 91 120.896338 31.858651
2017-02-13 12:17:31 92 120.896228 31.859023
2017-02-13 12:17:41 92 120.896091 31.859475
2017-02-13 12:17:51 92 120.895978 31.859848
2017-02-13 12:18:01 92 120.895836 31.860305
2017-02-13 12:18:12 92 120.895705 31.860723
2017-02-13 12:18:21 92 120.895573 31.861143
2017-02-13 12:18:31 92 120.895465 31.861521
2017-02-13 12:18:50 93 120.895218 31.862345
2017-02-13 12:19:01 93 120.895048 31.862808
2017-02-13 12:19:30 91 120.89479 31.864035
2017-02-13 12:19:42 92 120.894698 31.8645
2017-02-13 12:20:22 92 120.894425 31.866175
2017-02-13 12:20:31 91 120.894366 31.866548
2017-02-13 12:20:42 92 120.894296 31.867018
2017-02-13 12:21:01 92 120.894161 31.867873
2017-02-13 12:21:12 92 120.894093 31.868288
2017-02-13 12:21:22 92 120.894021 31.868708
2017-02-13 12:21:42 92 120.893883 31.869565
2017-02-13 12:22:31 90 120.893511 31.871613
2017-02-13 12:22:41 91 120.893428 31.872073
2017-02-13 12:23:12 91 120.893173 31.873331
2017-02-13 12:23:31 89 120.893193 31.874113
2017-02-13 12:23:42 89 120.893223 31.87457
2017-02-13 12:23:50 89 120.893258 31.874948
2017-02-13 12:24:01 90 120.893293 31.875361
2017-02-13 12:24:21 90 120.893376 31.876235
2017-02-13 12:24:30 89 120.893418 31.87661
2017-02-13 12:25:12 89 120.893578 31.87836
2017-02-13 12:25:22 88 120.893586 31.878726
2017-02-13 12:25:30 88 120.893581 31.879096
2017-02-13 12:25:41 88 120.893538 31.879508
2017-02-13 12:26:50 89 120.893186 31.882408
2017-02-13 12:27:22 90 120.893015 31.883696
2017-02-13 12:27:50 90 120.892875 31.884778
2017-02-13 12:28:01 90 120.892803 31.885315
